,fighter,date,rating,rating_deviation,volatility,weight,stance,dob,all_time_min,sig_str_pct_norm,td_pct_norm,sub_att_norm,rev_norm,sig_str_landed_norm,sig_str_attempted_norm,total_str_landed_norm,total_str_attempted_norm,td_landed_norm,td_attempted_norm,head_landed_norm,head_attempted_norm,body_landed_norm,body_attempted_norm,leg_landed_norm,leg_attempted_norm,distance_landed_norm,distance_attempted_norm,clinch_landed_norm,clinch_attempted_norm,ground_landed_norm,ground_attempted_norm,ctrl_secs_norm,wins,losses,reach_z,height_inches_z,stance_Orthodox,stance_Southpaw,stance_Switch,stance_nan,age
3126,Carlston Harris,2026-05-30,1782.8732573630946,151.86226922321143,0.06000003837190039,170.0,Orthodox,1987-07-09,51.21666666666667,41.406768630003256,12.007809957696063,0.2870159453302961,0.0,41.181581516433454,93.35242434103483,68.72046859746176,126.67393426618939,1.464367068011715,5.255125284738041,27.310120403514482,73.06866254474456,9.406768630003254,15.316954116498536,4.4646924829157175,4.966807679791734,32.304262935242434,81.82264887731858,3.3843150016270744,4.555808656036446,5.493003579563944,6.9739668076797905,184.24113244386592,4.0,3.0,0.9417642894686163,0.35559051748572723,1.0,0.0,0.0,0.0,38
3127,Carlton Jones,2005-10-14,1500.0,350.0,0.06,225.0,Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,0.05405622195185674,1.0,0.0,0.0,0.0,
3128,Carlton Jones,2006-05-05,1337.6891050239633,290.3189646746798,0.059999999975475136,225.0,Orthodox,,2.183333333333333,66.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.05405622195185674,1.0,0.0,0.0,0.0,
3129,Carlton Jones,2006-10-07,1249.4578860945373,256.3451747345476,0.059999999975475136,225.0,Orthodox,,4.133333333333333,42.41129032258065,0.0,0.0,0.0,2.0,7.245967741935484,2.471774193548387,7.717741935483872,0.0,0.0,2.0,7.245967741935484,0.0,0.0,0.0,0.0,1.4717741935483872,5.774193548387098,0.5282258064516129,1.4717741935483872,0.0,0.0,0.0,0.0,2.0,,0.05405622195185674,1.0,0.0,0.0,0.0,
3130,Carlton Minus,2020-08-22,1500.0,350.0,0.06,170.0,Orthodox,1993-04-26,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.5519356286639839,-0.694086817803458,1.0,0.0,0.0,0.0,27
3131,Carlton Minus,2020-12-19,1337.6891050239633,290.3189646746798,0.059999999975475136,170.0,Orthodox,1993-04-26,15.0,42.0,0.0,0.0,0.0,77.0,182.0,89.0,197.0,0.0,1.0,61.0,165.0,8.0,9.0,8.0,8.0,76.0,179.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.5519356286639839,-0.694086817803458,1.0,0.0,0.0,0.0,27
3132,Carmelo Marrero,2006-10-14,1500.0,350.0,0.06,205.0,Orthodox,1981-01-26,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,-1.2059963013593524,-0.8036639175910858,1.0,0.0,0.0,0.0,25
3133,Carmelo Marrero,2006-12-30,1773.3424008742224,287.26969288958884,0.060000115032654455,205.0,Orthodox,1981-01-26,15.0,51.0,60.0,0.0,0.0,16.0,31.0,70.0,88.0,6.0,10.0,6.0,20.0,10.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,29.0,543.0,1.0,0.0,-1.2059963013593524,-0.8036639175910858,1.0,0.0,0.0,0.0,25
3134,Carmelo Marrero,2007-05-26,1577.055981546077,243.9571589532266,0.060000155702015785,205.0,Orthodox,1981-01-26,18.366666666666667,50.81669691470054,49.00181488203267,0.0,0.0,13.250453720508167,25.68421052631579,58.26860254083485,73.1524500907441,4.900181488203267,8.350272232304901,5.083484573502722,16.700544464609802,8.166969147005444,8.98366606170599,0.0,0.0,0.0,1.0,0.0,0.8166969147005444,13.250453720508167,23.867513611615244,443.46642468239565,1.0,1.0,-1.2059963013593524,-0.8036639175910858,1.0,0.0,0.0,0.0,26
3135,Carmelo Marrero,2008-11-05,1474.507528585015,211.45375782639624,0.060000155702015785,205.0,Orthodox,1981-01-26,21.46666666666667,45.5,41.92546583850931,0.0,0.0,11.481366459627328,22.986024844720497,49.99844720496894,63.59937888198757,4.192546583850931,7.722049689440993,4.349378881987577,15.01086956521739,6.987577639751552,7.686335403726708,0.14440993788819875,0.2888198757763975,0.14440993788819875,1.8664596273291922,0.0,0.6987577639751552,11.336956521739129,20.42080745341615,379.4254658385093,1.0,2.0,-1.2059963013593524,-0.8036639175910858,1.0,0.0,0.0,0.0,27
3136,Carmelo Marrero,2009-04-01,1552.176572652913,196.07713964020348,0.060000155702015785,205.0,Orthodox,1981-01-26,36.46666666666667,42.41499085923218,38.25411334552102,1.2340036563071297,0.0,13.340036563071298,30.80712979890311,44.24040219378428,66.6435100548446,4.5246800731261425,10.715722120658134,6.262340036563071,21.99908592321755,6.170018281535649,6.9926873857404015,0.9076782449725777,1.8153564899451553,4.198354661791591,13.027422303473491,0.41133455210237657,0.8226691042047531,8.73034734917733,16.957038391224863,422.02925045703836,2.0,2.0,-1.2059963013593524,-0.8036639175910858,1.0,0.0,0.0,0.0,28
3137,Carol Foro,2025-09-09,1500.0,350.0,0.06,115.0,Orthodox,1997-03-21,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,-1.2216304915447023,-0.8192176136785383,1.0,0.0,0.0,0.0,28
3138,Caros Fodor,2012-03-03,1500.0,350.0,0.06,155.0,Orthodox,1984-01-07,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.212988560292419,-0.3608244560949219,1.0,0.0,0.0,0.0,28
3139,Caros Fodor,2013-02-23,1373.5324468665076,266.4852911173327,0.059999954751826186,155.0,Orthodox,1984-01-07,13.583333333333334,60.0,33.0,0.0,0.0,32.0,53.0,59.0,81.0,1.0,3.0,26.0,46.0,3.0,3.0,3.0,4.0,15.0,35.0,12.0,13.0,5.0,5.0,116.0,0.0,1.0,1.212988560292419,-0.3608244560949219,1.0,0.0,0.0,0.0,29
3140,Carter Williams,2007-06-22,1500.0,350.0,0.06,265.0,Orthodox,1980-03-30,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,-0.9521263872113614,1.0,0.0,0.0,0.0,27
3141,Casey Kenney,2017-07-18,1500.0,350.0,0.06,135.0,Southpaw,1991-03-20,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,-0.163600682925903,-0.03438416680155722,0.0,1.0,0.0,0.0,26
3142,Casey Kenney,2017-08-29,1662.3108949760367,290.3189646746798,0.059999999975475136,135.0,Southpaw,1991-03-20,15.0,41.0,37.0,1.0,0.0,59.0,143.0,72.0,159.0,3.0,8.0,38.0,106.0,14.0,23.0,7.0,14.0,46.0,118.0,11.0,20.0,2.0,5.0,0.0,1.0,0.0,-0.163600682925903,-0.03438416680155722,0.0,1.0,0.0,0.0,26
3143,Casey Kenney,2019-03-30,1497.4508529459429,256.34517489026445,0.060000036336865674,135.0,Southpaw,1991-03-20,30.0,35.5,18.5,1.0,0.0,67.0,193.0,74.0,201.5,1.5,4.5,38.5,144.0,14.0,27.0,14.5,22.0,57.0,171.5,9.0,19.0,1.0,2.5,0.0,1.0,1.0,-0.163600682925903,-0.03438416680155722,0.0,1.0,0.0,0.0,28
3144,Casey Kenney,2019-08-17,1710.8069172971263,226.41984488389983,0.06000024976698084,135.0,Southpaw,1991-03-20,45.0,44.0,34.333333333333336,0.6666666666666666,1.0,55.333333333333336,146.0,64.66666666666667,157.0,1.6666666666666667,4.0,28.666666666666668,105.0,15.666666666666666,24.666666666666668,11.0,16.333333333333332,41.0,122.0,12.333333333333334,21.0,2.0,3.0,127.66666666666667,2.0,1.0,-0.163600682925903,-0.03438416680155722,0.0,1.0,0.0,0.0,28
3145,Casey Kenney,2020-02-15,1827.5780104478067,200.1881971462499,0.06000024976698084,135.0,Southpaw,1991-03-20,60.0,48.5,50.75,0.75,1.0,52.25,126.75,62.5,139.0,1.75,3.5,26.75,89.25,14.25,22.0,11.25,15.5,37.25,103.75,10.75,17.5,4.25,5.5,175.75,3.0,1.0,-0.163600682925903,-0.03438416680155722,0.0,1.0,0.0,0.0,28
3146,Casey Kenney,2020-05-30,1695.9253952163465,186.0889963693296,0.060000320180607296,135.0,Southpaw,1991-03-20,75.0,46.4,40.6,0.6,0.8,50.8,125.0,59.4,135.2,1.4,2.8,25.8,88.8,13.4,21.0,11.6,15.2,38.2,105.4,9.2,15.2,3.4,4.4,141.6,3.0,2.0,-0.163600682925903,-0.03438416680155722,0.0,1.0,0.0,0.0,29
3147,Casey Kenney,2020-10-03,1752.7200083238893,167.72895164460576,0.060000274237669765,135.0,Southpaw,1991-03-20,78.05,46.97053171044203,39.01345291479821,0.6156310057655349,0.7687379884689302,50.06534272901986,122.14734144778988,58.32927610506086,131.94875080076875,1.345291479820628,2.690582959641256,25.377962844330558,86.65855221012171,13.071748878923767,20.41383728379244,11.615631005765536,15.07495195387572,37.91864189622037,103.27418321588726,8.879564381806533,14.64509929532351,3.2671364509929535,4.228058936579116,136.41832158872518,4.0,2.0,-0.163600682925903,-0.03438416680155722,0.0,1.0,0.0,0.0,29
3148,Casey Kenney,2020-10-24,1814.715990531764,156.77860195408775,0.060000274237669765,135.0,Southpaw,1991-03-20,93.05,46.00806018269748,32.72434175174637,0.5163890381515314,0.6448146157979581,59.56582482536271,144.85330467490598,66.49758194519076,153.07469102632993,1.1284255776464267,2.418054809242343,30.475550779150996,103.63997850617949,17.573885008060184,26.472864051585173,11.51638903815153,14.740462117141321,49.37721655024181,128.70016120365395,7.448146157979581,12.606663084363246,2.740462117141322,3.5464803868887698,114.42718968296616,5.0,2.0,-0.163600682925903,-0.03438416680155722,0.0,1.0,0.0,0.0,29
3149,Casey Kenney,2021-03-06,1876.69101758118,146.2920199901997,0.060000274237669765,135.0,Southpaw,1991-03-20,108.05,46.42341508560852,32.76260990282277,0.4447015270708005,0.5552984729291994,68.37204997686257,159.0337806571032,74.61915779731606,166.39148542341508,1.2494215640906987,2.915316982878297,36.517815826006476,115.49005090236003,18.604812586765387,27.240166589541882,13.249421564090698,16.303563165201297,58.903748264692275,144.2901434521055,6.969458583988894,11.55067098565479,2.4988431281813974,3.192966219342897,111.03609440074041,6.0,2.0,-0.163600682925903,-0.03438416680155722,0.0,1.0,0.0,0.0,29
3150,Casey Kenney,2021-08-07,1846.838404112313,137.93530990576437,0.06000023235320885,135.0,Southpaw,1991-03-20,123.05,45.396586753352295,28.768793173506705,0.39049167005282404,0.48760666395774077,69.0581064607883,163.17431938236487,74.54368143031289,169.63510767980495,1.0971149939049167,2.803738317757009,37.06420154408777,119.45306785859408,17.555871596911825,26.235676554246243,14.438033319788703,17.485574969524585,60.50020316944332,149.98415278342137,6.3636733035351485,10.38642828118651,2.1942299878098335,2.803738317757009,100.67005282405528,6.0,3.0,-0.163600682925903,-0.03438416680155722,0.0,1.0,0.0,0.0,30
3151,Casey O'Neill,2021-02-20,1500.0,350.0,0.06,125.0,Orthodox,1997-10-07,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,0.9098373141681704,0.09125925083708947,1.0,0.0,0.0,0.0,23
3152,Casey O'Neill,2021-06-19,1626.2902400235766,269.6403889741878,0.05999995759847702,125.0,Orthodox,1997-10-07,8.683333333333334,72.0,66.0,1.0,0.0,49.0,68.0,132.0,183.0,4.0,6.0,44.0,62.0,3.0,4.0,2.0,2.0,17.0,24.0,1.0,1.0,31.0,43.0,446.0,1.0,0.0,0.9098373141681704,0.09125925083708947,1.0,0.0,0.0,0.0,23
3153,Casey O'Neill,2021-10-02,1728.69678466768,230.84675065431853,0.05999995759847702,125.0,Orthodox,1997-10-07,21.583333333333336,61.83938223938223,56.43706563706563,1.5976833976833975,0.0,62.14903474903473,104.45868725868725,158.2980694980695,220.65405405405403,2.206949806949807,3.609266409266409,42.2069498069498,82.9189189189189,14.953667953667953,16.55135135135135,4.988416988416987,4.988416988416987,32.53976833976834,65.83783783783784,5.781467181467181,7.574517374517375,23.827799227799225,31.04633204633204,383.8409266409266,2.0,0.0,0.9098373141681704,0.09125925083708947,1.0,0.0,0.0,0.0,23
3154,Casey O'Neill,2022-02-12,1788.1489126742192,203.75478444799572,0.05999990938805701,125.0,Orthodox,1997-10-07,31.366666666666667,57.21094580233794,50.37460148777896,1.0993623804463337,0.0,58.98352816153029,106.18703506907546,148.8480340063762,217.01912858661,2.4543039319872477,4.97874601487779,43.39001062699256,88.55844845908608,11.537194473963869,13.572263549415517,4.056323060573858,4.056323060573858,26.44527098831031,62.457492029755585,4.602019128586611,6.147715196599362,27.936238044633367,37.58182784272051,369.8549415515409,3.0,0.0,0.9098373141681704,0.09125925083708947,1.0,0.0,0.0,0.0,24
3155,Casey O'Neill,2023-03-18,1819.3337605458366,189.45812863491082,0.059999868744659964,125.0,Orthodox,1997-10-07,46.36666666666667,57.46621135873472,34.07800143781453,0.7437095614665709,0.0,113.98526240115025,198.97340043134437,175.10136592379584,274.59741193386054,1.6603163191948238,4.015097052480231,89.8490294751977,172.4899352983465,14.921998562185477,17.26923076923077,9.214234363767074,9.214234363767074,90.67936736161035,167.4496764917326,4.40726096333573,6.099928109273905,18.898634076204168,25.423795830337884,250.8508267433501,4.0,0.0,0.9098373141681704,0.09125925083708947,1.0,0.0,0.0,0.0,25
3156,Casey O'Neill,2023-12-16,1713.7251367418464,171.3231702542207,0.059999884621983,125.0,Orthodox,1997-10-07,61.36666666666667,55.88565996740901,25.748234655078765,0.5619228680065183,0.0,119.61080934274851,214.86800651819664,165.7881586094514,272.00706137968496,1.2544812601846822,3.2781097229766436,94.28571428571429,185.56952743074416,17.14095600217273,20.869907658881043,8.184139054861488,8.428571428571429,100.04617055947854,188.60537751222162,5.2854426941879415,7.053231939163498,14.27919608908202,19.209397066811515,189.5347637153721,4.0,1.0,0.9098373141681704,0.09125925083708947,1.0,0.0,0.0,0.0,26
3157,Casey O'Neill,2024-08-17,1626.4141372232789,157.73167582566444,0.05999992709605337,125.0,Orthodox,1997-10-07,67.66666666666667,54.49975369458127,23.35098522167488,0.5096059113300493,0.0,111.36083743842364,201.75270935960592,153.3320197044335,253.66502463054186,1.1376847290640393,3.159113300492611,87.09014778325123,173.59926108374384,15.8243842364532,19.20615763546798,8.446305418719211,8.947290640394089,93.43152709359605,177.74901477832512,4.979556650246305,6.5827586206896544,12.949753694581279,17.42093596059113,173.75049261083743,4.0,2.0,0.9098373141681704,0.09125925083708947,1.0,0.0,0.0,0.0,26
3158,Casey O'Neill,2026-03-28,1696.6483763608546,148.88630219344773,0.0599999906552036,125.0,Orthodox,1997-10-07,82.66666666666667,52.41310483870967,19.11391129032258,0.5985887096774193,0.0,106.21471774193547,200.16451612903225,146.01370967741934,248.8266129032258,0.9312499999999999,2.948790322580645,82.17459677419355,171.6760080645161,15.130443548387095,19.16875,8.909677419354837,9.31975806451613,88.99838709677418,177.6131048387097,4.983266129032257,6.6584677419354845,12.233064516129032,15.892943548387095,167.8078629032258,5.0,2.0,0.9098373141681704,0.09125925083708947,1.0,0.0,0.0,0.0,28
3159,Casey Olson,2006-08-17,1500.0,350.0,0.06,145.0,Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,,-0.8562663789525355,1.0,0.0,0.0,0.0,
3160,Casey Olson,2006-10-07,1662.3108949760367,290.3189646746798,0.059999999975475136,145.0,Orthodox,,15.0,62.0,66.0,0.0,0.0,42.0,67.0,170.0,209.0,4.0,6.0,42.0,67.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,42.0,65.0,0.0,1.0,0.0,,-0.8562663789525355,1.0,0.0,0.0,0.0,
3161,Cat Zingano,2013-04-13,1500.0,350.0,0.06,145.0,Southpaw,1982-07-01,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,-1.1400230425684081,-1.3735241047943159,0.0,1.0,0.0,0.0,30
3162,Cat Zingano,2014-09-27,1823.9602655258154,282.4543400645524,0.060000198738461116,145.0,Southpaw,1982-07-01,12.916666666666666,83.0,99.99999999999999,1.0,2.0,35.0,42.0,107.0,120.0,1.0,1.0,23.0,30.0,8.0,8.0,4.0,4.0,16.0,21.999999999999996,8.0,9.0,10.999999999999998,10.999999999999998,351.0,1.0,0.0,-1.1400230425684081,-1.3735241047943159,0.0,1.0,0.0,0.0,32
3163,Cat Zingano,2015-02-28,1916.8554753998292,236.80236497434706,0.06000016126664555,145.0,Southpaw,1982-07-01,24.266666666666666,75.04876373626374,100.0,1.9354395604395602,1.0645604395604396,37.3385989010989,50.418956043956044,100.45192307692308,118.12912087912088,1.9354395604395602,1.9354395604395602,26.74175824175824,38.886675824175825,7.53228021978022,8.46771978021978,3.0645604395604393,3.0645604395604393,8.984203296703296,14.048763736263735,7.53228021978022,8.53228021978022,20.822115384615383,27.837912087912088,381.8695054945055,2.0,0.0,-1.1400230425684081,-1.3735241047943159,0.0,1.0,0.0,0.0,32
3164,Cat Zingano,2016-07-09,1847.97268985855,205.866985585502,0.06000012460443767,145.0,Southpaw,1982-07-01,24.5,74.33401360544218,99.04761904761904,1.9170068027210883,1.054421768707483,36.98299319727891,49.948299319727894,99.4952380952381,117.01360544217685,1.9170068027210883,1.9170068027210883,26.48707482993197,38.51632653061225,7.460544217687075,8.396598639455782,3.0353741496598636,3.0353741496598636,8.898639455782313,13.924489795918367,7.460544217687075,8.451020408163266,20.623809523809523,27.572789115646252,378.2612244897959,2.0,1.0,-1.1400230425684081,-1.3735241047943159,0.0,1.0,0.0,0.0,34
3165,Cat Zingano,2018-03-03,1764.344958295162,185.464174297768,0.06000012460443767,145.0,Southpaw,1982-07-01,39.5,63.95400843881857,89.915611814346,1.1890295358649787,1.4135021097046412,27.11603375527426,39.71476793248945,70.4464135021097,86.62869198312235,2.328270042194093,2.7080168776371307,18.70717299578059,30.725316455696206,6.146413502109705,6.727004219409282,2.262447257383966,2.262447257383966,6.6586497890295355,13.19367088607595,5.386919831223628,6.381012658227848,15.070464135021096,20.14008438818565,441.20000000000005,2.0,2.0,-1.1400230425684081,-1.3735241047943159,0.0,1.0,0.0,0.0,35
3166,Cat Zingano,2018-07-14,1710.4829228594865,170.2426101572434,0.060000088683349904,145.0,Southpaw,1982-07-01,54.5,61.48960244648318,65.16819571865443,0.8617737003058104,1.0244648318042813,35.8914373088685,57.95840978593272,72.25015290519877,98.01529051987767,1.687461773700306,2.5131498470948013,22.640978593272173,41.534862385321105,9.133639143730885,11.756269113149848,4.1168195718654435,4.667278287461774,13.358103975535167,28.553211009174312,9.133639143730885,11.230275229357797,13.399694189602446,18.17492354740061,323.6220183486239,2.0,3.0,-1.1400230425684081,-1.3735241047943159,0.0,1.0,0.0,0.0,36
3167,Cat Zingano,2018-12-29,1781.8498336572409,156.0117115039661,0.060000088683349904,145.0,Southpaw,1982-07-01,69.5,60.52062350119904,64.05275779376498,0.6757793764988009,0.803357314148681,35.26738609112709,57.7515587529976,76.94436450839328,103.40767386091126,2.6182254196642685,4.129016786570744,20.77601918465228,39.47697841726619,9.32062350119904,12.024700239808153,5.17074340527578,6.249880095923261,13.064988009592327,27.354676258992807,8.888968824940047,10.748920863309351,13.313429256594723,19.647961630695445,369.0273381294964,3.0,3.0,-1.1400230425684081,-1.3735241047943159,0.0,1.0,0.0,0.0,36
3168,Cathal Pendred,2014-07-19,1500.0,350.0,0.06,170.0,Orthodox,1987-09-02,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,0.5519356286639839,0.8804291851303199,1.0,0.0,0.0,0.0,26
3169,Cathal Pendred,2014-10-04,1662.3108949760367,290.3189646746798,0.059999999975475136,170.0,Orthodox,1987-09-02,8.55,27.0,59.99999999999999,1.0,0.0,11.0,40.0,16.0,46.0,3.0,5.0,7.0,33.0,3.0,5.0,1.0,2.0,9.0,37.0,1.0,2.0,1.0,1.0,122.0,1.0,0.0,0.5519356286639839,0.8804291851303199,1.0,0.0,0.0,0.0,27
3170,Cathal Pendred,2015-01-18,1774.2632549333016,243.8940397279125,0.059999999975475136,170.0,Orthodox,1987-09-02,23.55,43.560509554140125,26.24203821656051,0.36305732484076436,0.0,39.02547770700637,80.12738853503184,42.751592356687894,84.21656050955414,1.726114649681529,10.73248407643312,11.45859872611465,48.92356687898089,8.73248407643312,10.73248407643312,18.8343949044586,20.471337579617835,33.840764331210195,74.5796178343949,4.821656050955414,5.184713375796178,0.36305732484076436,0.36305732484076436,140.47133757961785,2.0,0.0,0.5519356286639839,0.8804291851303199,1.0,0.0,0.0,0.0,27
3171,Cathal Pendred,2015-06-13,1842.2468245450277,212.87416559985348,0.05999995677098436,170.0,Orthodox,1987-09-02,38.55,43.34241245136187,28.8715953307393,0.22178988326848253,0.0,42.90661478599222,92.52918287937744,49.0739299610895,98.9182879377432,2.6108949416342417,11.225680933852141,14.782101167315178,59.4591439688716,5.723735408560312,8.891050583657588,22.400778210116734,24.178988326848252,37.01556420233464,85.24902723735408,5.669260700389105,6.280155642023346,0.22178988326848253,1.0,190.0933852140078,3.0,0.0,0.5519356286639839,0.8804291851303199,1.0,0.0,0.0,0.0,27
3172,Cathal Pendred,2015-07-11,1890.5096374014886,196.82550478710792,0.05999992580570464,170.0,Orthodox,1987-09-02,53.55,42.68627450980392,27.226890756302524,0.1596638655462185,0.0,35.64985994397759,78.0952380952381,47.932773109243705,92.21848739495799,3.0000000000000004,12.843137254901961,10.92156862745098,47.56582633053222,4.120448179271709,7.521008403361345,20.607843137254903,23.008403361344538,30.848739495798323,71.17366946778712,4.641456582633054,6.201680672268909,0.1596638655462185,0.7198879551820728,243.56862745098042,4.0,0.0,0.5519356286639839,0.8804291851303199,1.0,0.0,0.0,0.0,27
3173,Cathal Pendred,2015-10-24,1746.8209515942754,182.10374567113365,0.05999999258063123,170.0,Orthodox,1987-09-02,68.55,44.5054704595186,21.2691466083151,0.34354485776805255,0.0,37.695842450765866,80.0437636761488,51.0109409190372,94.79649890590811,2.3435448577680527,10.470459518599563,10.938730853391686,46.7855579868709,7.595185995623632,11.564551422319475,19.161925601750546,21.693654266958426,29.350109409190374,69.16630196936543,8.221006564551422,10.315098468271335,0.12472647702407004,0.562363238512035,199.89934354485777,4.0,1.0,0.5519356286639839,0.8804291851303199,1.0,0.0,0.0,0.0,28
3174,Cesar Almeida,2023-08-08,1500.0,350.0,0.06,185.0,Orthodox,1988-03-28,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,-0.4016588375170947,0.2344027963830241,1.0,0.0,0.0,0.0,35
3175,Cesar Almeida,2024-04-06,1662.3108949760367,290.3189646746798,0.059999999975475136,185.0,Orthodox,1988-03-28,15.0,61.0,0.0,0.0,1.0,71.0,116.0,96.0,146.0,0.0,0.0,42.0,79.0,18.0,22.0,11.0,15.0,18.0,45.0,9.0,10.0,44.0,61.0,343.0,1.0,0.0,-0.4016588375170947,0.2344027963830241,1.0,0.0,0.0,0.0,36
3176,Cesar Almeida,2024-06-01,1791.9345550780479,247.46328287569406,0.059999999975475136,185.0,Orthodox,1988-03-28,22.21666666666667,65.87246811702926,0.0,0.0,0.6751687921980495,57.35708927231807,90.66316579144785,93.07651912978244,131.3825956489122,0.0,0.0,35.17854463615903,62.75843960990247,14.426856714178543,17.452363090772693,7.751687921980494,10.452363090772693,14.426856714178543,33.95573893473368,12.248312078019504,13.573143285821455,30.681920480120027,43.13428357089272,235.48087021755438,2.0,0.0,-0.4016588375170947,0.2344027963830241,1.0,0.0,0.0,0.0,36
3177,Cesar Almeida,2024-10-05,1647.4568876403341,210.47080928228047,0.060000006980147826,185.0,Orthodox,1988-03-28,37.21666666666667,61.490371697268245,0.0,0.0,0.4030452306314375,57.61621137483206,96.44155844155844,101.50962830273174,143.72279444693237,0.0,0.0,28.254814151365874,58.42230183609494,18.28526645768025,22.509628302731752,11.076130765785939,15.509628302731752,29.16748768472906,59.365427675772494,9.729959695476937,10.520824003582623,18.718763994626062,26.555306762203312,140.57142857142858,2.0,1.0,-0.4016588375170947,0.2344027963830241,1.0,0.0,0.0,0.0,36
3178,Cesar Almeida,2025-01-11,1729.2279661963853,185.7132568903503,0.060000006980147826,185.0,Orthodox,1988-03-28,52.21666666666667,58.18959463772742,0.0,0.2872646026172997,0.5745292052345994,57.43919565911267,101.19821257580594,94.7561442706671,141.79157357165656,0.0,0.5745292052345994,29.33067347590169,61.460900095754866,17.05426109160549,24.086817746568784,11.05426109160549,15.650494733482285,32.566549632939676,68.16565592084264,7.222151292690712,7.785828279604213,17.650494733482283,25.24672837535908,138.97095435684648,3.0,1.0,-0.4016588375170947,0.2344027963830241,1.0,0.0,0.0,0.0,36
3179,Cesar Almeida,2025-12-13,1777.57358031067,168.8196530983822,0.05999995724242819,185.0,Orthodox,1988-03-28,56.483333333333334,58.93065801121274,0.0,0.2655650634405429,0.5311301268810859,54.61109471820596,95.74446739451164,89.18471525523753,133.34700501622896,0.0,0.5311301268810859,27.34169371496016,57.49808203009737,16.4458542342874,23.098259073473002,10.823546768958394,15.148126290941281,31.31513720861611,64.90498672174682,6.978754794924757,7.499852463853644,16.317202714665093,23.339628208911183,128.69991147831217,4.0,1.0,-0.4016588375170947,0.2344027963830241,1.0,0.0,0.0,0.0,37
3180,Cesar Almeida,2026-07-11,1710.6198305300788,159.76314963464733,0.059999969204878524,185.0,Orthodox,1988-03-28,71.48333333333333,59.15504779668921,0.0,0.2098391233387736,0.6295173700163208,45.66961995803218,79.85031475868502,75.71625087432967,113.12963394730706,0.0,0.4196782466775472,22.024014921893215,46.90160876661226,14.46374446257869,20.139892748892517,9.18186057356027,12.808813243180229,27.26206574959198,54.85264630449988,5.514339006761483,5.926089997668454,12.893215201678712,19.07157845651667,107.77896945674982,4.0,2.0,-0.4016588375170947,0.2344027963830241,1.0,0.0,0.0,0.0,38
3181,Cesar Arzamendia,2015-11-21,1500.0,350.0,0.06,155.0,Orthodox,1991-01-31,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,0.7295791200161142,1.0,0.0,0.0,0.0,24
3182,Cesar Arzamendia,2016-07-30,1337.6891050239633,290.3189646746798,0.059999999975475136,155.0,Orthodox,1991-01-31,3.7,34.0,75.0,0.0,0.0,16.0,46.0,23.0,54.0,3.0000000000000004,4.0,7.0,33.0,7.0,11.0,2.0,2.0,10.0,35.0,6.000000000000001,9.0,0.0,2.0,72.0,0.0,1.0,,0.7295791200161142,1.0,0.0,0.0,0.0,25
3183,Cesar Gracie,2006-03-10,1500.0,350.0,0.06,181.0,Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,5.480077554195685,1.0,0.0,0.0,0.0,
3184,Cezar Ferreira,2012-06-23,1500.0,350.0,0.06,185.0,Southpaw,1985-02-15,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.3363586116434414,0.2344027963830241,0.0,1.0,0.0,0.0,27
3185,Cezar Ferreira,2013-08-03,1662.3108949760367,290.3189646746798,0.059999999975475136,185.0,Southpaw,1985-02-15,5.0,37.0,0.0,0.0,0.0,42.0,111.0,46.0,124.0,0.0,0.0,27.0,80.0,14.0,30.0,1.0,1.0,35.0,99.0,3.0,3.0,4.0,9.0,52.0,1.0,0.0,1.3363586116434414,0.2344027963830241,0.0,1.0,0.0,0.0,28
