fight_id,method,round,winner,loser,time_sec,round_total
019b4d006800504b,Submission,1,Gunnar Nelson,Bryan Barberena,300,3
f716e27b04a6fbb5,Submission,1,Don Frye,Mark Hall,,
a5ea53104392fa9f,KO/TKO,2,Alexander Volkanovski,Chad Mendes,300,3
097bc98e15722998,Decision - Unanimous,3,Alexander Volkanovski,Shane Young,300,3
9f60dd19c5705d45,KO/TKO,1,Matt Serra,Georges St-Pierre,300,5
fbbb9e72900b71f5,KO/TKO,2,Tatsuro Taira,Brandon Moreno,300,3
b482d4452e4d0eee,Decision - Unanimous,3,Luis Gurule,Daniel Barez,300,3
fe370c518cf7873e,Decision - Split,3,Karol Rosa,Yana Santos,300,3
bd057764cb51f065,Submission,1,Sean McCorkle,Mark Hunt,300,3
815ff62ca8e217be,Decision - Unanimous,3,Tracy Cortez,Viviane Araujo,300,3
a3cde349c8e018fb,KO/TKO,2,Ariane Carnelossi,Liang Na,300,3
fb9095887dca34c7,KO/TKO,2,Phil Rowe,Orion Cosce,300,3
19764211af05674c,Decision - Unanimous,3,Muhammad Naimov,Bogdan Grad,300,3
b40bed83fc062380,KO/TKO,3,Ryan Janes,Andrew Sanchez,300,3
82f00e723ed5f6ea,KO/TKO,2,Chris Beal,Patrick Williams,300,3
1f5c71dd2a0672ac,KO/TKO,1,Tyron Woodley,Josh Koscheck,300,3
ecdbb3a5216b815e,KO/TKO,3,Drew Dober,Kyle Prepolec,300,3
9ea124a13d071186,Decision - Unanimous,3,Kayla Harrison,Ketlen Vieira,300,3
ee9173615ef4cfae,Submission,1,Mickey Gall,Mike Jackson,300,3
d595d2c36ddba8ee,Submission,1,Don Frye,David Abbott,,
57b111b54a2d2323,Decision - Unanimous,3,Andre Muniz,Antonio Arroyo,300,3
cf020c71f1dbfa0b,KO/TKO,1,Batgerel Danaa,Brandon Davis,300,3
c81d1facf185467d,Decision - Unanimous,3,Bruna Brasil,Shauna Bannon,300,3
0e94e0a8c2130cea,KO/TKO,2,Chuck Liddell,Randy Couture,300,5
17d31249c9ab18af,Decision - Unanimous,3,Kevin Borjas,Andre Lima,300,3
2d14f73c374f2875,KO/TKO,1,Constantinos Philippou,Lorenz Larkin,300,3
adc0b9c6afe76c23,Decision - Unanimous,3,Matt Lindland,Joe Doerksen,300,3
d2caa1ddb9de7481,Decision - Unanimous,3,Zach Reese,Jose Daniel Medina,300,3
434411f139e51760,Decision - Unanimous,3,Ross Pearson,Junior Assuncao,300,3
d8fe965281e2e312,Submission,5,Rose Namajunas,Paige VanZant,300,5
856fab879c68ded7,KO/TKO,1,Jordan Leavitt,Matt Wiman,300,3
c43e99000f3c77b5,Decision - Unanimous,3,Joseph Benavidez,Ali Bagautinov,300,3
011d818ec9bb3de6,Decision - Unanimous,3,Quinton Jackson,Keith Jardine,300,3
ac2887a0855a3266,Decision - Unanimous,3,Cathal Pendred,Augusto Montano,300,3
fd776d7b554a85d0,Decision - Split,3,Eddie Alvarez,Gilbert Melendez,300,3
b3847772199e2639,KO/TKO,1,Jamahal Hill,Jimmy Crute,300,3
b959e2c1d16ff832,Decision - Unanimous,3,Song Yadong,Henry Cejudo,300,5
ed499508be1e5532,KO/TKO,1,Khaos Williams,Alex Morono,300,3
775c1f401815bbd8,KO/TKO,1,Alessio Di Chirico,Joaquin Buckley,300,3
1b0fa021b1158121,Decision - Unanimous,3,Enrique Barzola,Matt Bessette,300,3
655a110a0bd2ea42,KO/TKO,1,Melvin Guillard,Waylon Lowe,300,3
171eb38b335030d3,Decision - Unanimous,3,Demian Maia,Jon Fitch,300,3
64fa0e558f5d1b24,KO/TKO,1,Antonio Carvalho,Daniel Pineda,300,3
84f236d6c57d7cfb,Decision - Split,3,Jordan Johnson,Adam Milstead,300,3
5dc4552c9288441a,Submission,2,Vagner Rocha,Cody McKenzie,300,3
95ca100d6bf829b2,Decision - Split,3,Sam Stout,Paul Taylor,300,3
646c79a7ecd12e5f,Decision - Unanimous,3,Iasmin Lucindo,Angela Hill,300,3
e7a7ab126225540c,KO/TKO,1,Gabriel Gonzaga,Mirko Filipovic,300,3
8d5ea3bf3be7cb91,KO/TKO,1,Brandon Moreno,Brandon Royval,300,3
3cf5e0ebb5f8322c,KO/TKO,2,Cesar Almeida,Dylan Budka,300,3
29c7cb102ddd7ec4,KO/TKO,3,Brian Ortega,Thiago Tavares,300,3
4553c3ab494c2d05,TKO - Doctor's Stoppage,1,Jeremy Stephens,Justin Buchholz,300,3
190c61d5a67018b5,Decision - Unanimous,3,Gray Maynard,Frankie Edgar,300,3
29a1ed2c88c34fe0,Decision - Unanimous,3,Jeff Hougland,Donny Walker,300,3
6173056f0e080ca6,Decision - Unanimous,3,Kevin Aguilar,Enrique Barzola,300,3
c49485cedb878cf0,Decision - Split,3,Nicolas Dalby,Saygid Izagakhmaev,300,3
21392a61a2cf24a3,KO/TKO,1,Brad Pickett,Yves Jabouin,300,3
20d74ed23d3e9b3a,Submission,1,Edgar Chairez,Bruno Silva,300,3
37fda56a435a9b24,Submission,1,Carlston Harris,Christian Aguilera,300,3
6ea23c2c30f85a89,Decision - Unanimous,3,SeungWoo Choi,Suman Mokhtarian,300,3
dee976dde74e7e05,Decision - Unanimous,3,Demian Maia,Kendall Grove,300,3
bde5589889ded1c9,KO/TKO,1,Gary Goodridge,John Campetella,,
10fd87a88178aedd,Submission,1,Matt Hughes,Ricardo Almeida,300,3
77f123712368bcbc,Decision - Split,3,Joanne Wood,Andrea Lee,300,3
29398b15b94c3847,Decision - Unanimous,3,Johny Hendricks,Carlos Condit,300,3
aa38e39397dbea72,KO/TKO,3,Roman Kopylov,Chris Curtis,300,3
94f880f25dd011cd,KO/TKO,2,Matt Wiman,Thiago Tavares,300,3
c300085cc08357b5,Decision - Unanimous,3,Angela Hill,Jodie Esquibel,300,3
1a81573425c585fb,Submission,1,Aleksei Oleinik,Viktor Pesta,300,3
5ffccdf4af20dc0d,Decision - Unanimous,3,Zach Makovsky,Scott Jorgensen,300,3
0730c4e6fb247fa1,Submission,2,Brendan Allen,Sam Alvey,300,3
8a0fc4624578a7e4,Decision - Unanimous,3,Joshua Van,Kevin Borjas,300,3
38ea5a7a5b4932cb,Submission,2,Rafael Dos Anjos,Terry Etim,300,3
a70c43cafabc73c3,Submission,1,Rodolfo Vieira,Saparbeg Safarov,300,3
7c620723b6840231,Submission,3,Mike Pyle,Chris Wilson,300,3
5fe5c8cb69d8825e,Decision - Unanimous,3,Yves Jabouin,Mike Easton,300,3
28b405fe1552ccad,Decision - Unanimous,3,Phil Davis,Rogerio Nogueira,300,3
95c229097cd2d7c3,KO/TKO,1,Junior Dos Santos,Stefan Struve,300,3
f10d3d4ffd5a4922,Decision - Split,3,Ronny Markes,Aaron Simpson,300,3
ecc23234e820458d,Decision - Unanimous,3,Kai Kara-France,Tyson Nam,300,3
11b8d7e801713abc,Decision - Unanimous,3,Santiago Ponzinibbio,Mike Perry,300,3
5182daf3d8726f6d,Decision - Unanimous,3,Luigi Fioravanti,Luke Cummo,300,3
e28e829800466aca,Decision - Unanimous,3,Joe Pyfer,Kelvin Gastelum,300,3
02822c35ffef5a50,Decision - Unanimous,5,Demetrious Johnson,Tim Elliott,300,5
68095e551ff6bbfd,KO/TKO,1,Drew Dober,Ricky Glenn,300,3
1e797ccd275a98d0,Decision - Unanimous,3,Yoshihiro Akiyama,Amir Sadollah,300,3
75577b11361cb645,KO/TKO,2,Brock Lesnar,Randy Couture,300,5
6a9ea8e420a52a21,Decision - Unanimous,3,Francimar Barroso,Ryan Jimmo,300,3
fc73ecbd83b7f159,Submission,3,Joselyne Edwards,Tamires Vidal,300,3
727c8004faed648d,KO/TKO,1,Travis Browne,Stefan Struve,300,3
0cd79ea89d5931d0,Submission,2,Michael Chiesa,Colton Smith,300,3
3f3b8dcd16dd7383,Decision - Unanimous,3,Diego Sanchez,Jim Miller,300,3
2bfc0212f2cae65b,Decision - Unanimous,3,Klaudia Sygula,Irina Alekseeva,300,3
6c60e58f8e9e7a4c,Decision - Unanimous,3,Caio Borralho,Armen Petrosyan,300,3
6f21a27075f0695c,Submission,1,Matt Hughes,Georges St-Pierre,300,5
6a902b97ac98c283,Decision - Unanimous,3,Francisco Trinaldo,Danny Roberts,300,3
e6663b2c16df6191,KO/TKO,1,Demetrious Johnson,Joseph Benavidez,300,5
0f9679fda36f7f41,Submission,1,Randa Markos,Angela Hill,300,3
9dd9affa41eead4c,Decision - Unanimous,3,Elizeu Zaleski dos Santos,Max Griffin,300,3
b40e4deb48658851,Decision - Unanimous,3,Davey Grant,Ramon Taveras,300,3
32cc31b76b32ade1,KO/TKO,1,Punahele Soriano,Uros Medic,300,3
ddf2eff896475431,Decision - Unanimous,3,Norman Parke,Colin Fletcher,300,3
1238f31a41b78528,KO/TKO,2,Joe Stevenson,Spencer Fisher,300,3
cd258394e8d58d04,KO/TKO,1,Sean O'Malley,Jose Quinonez,300,3
0bf249717dacc5c3,KO/TKO,2,Terry Etim,Brian Cobb,300,3
1ed550f094ca7745,KO/TKO,2,Nicolae Negumereanu,Ihor Potieria,300,3
d0e5487f55c57ad2,KO/TKO,2,Alex Oliveira,Ryan LaFlare,300,3
01e5e4099f03f20e,Decision - Unanimous,3,Constantinos Philippou,Court McGee,300,3
6e1bf1b163b3aeab,Submission,1,Charles Jourdain,Ricardo Ramos,300,3
8b4eeaa048361ba3,KO/TKO,1,Gregor Gillespie,Andrew Holbrook,300,3
14df6d96c5f2d1df,Submission,2,Rich Clementi,Ross Pointon,300,3
e8d59c27b467d716,Decision - Unanimous,3,Jessica Andrade,Claudia Gadelha,300,3
622cc4ef46913020,Decision - Split,3,Raquel Pennington,Ketlen Vieira,300,3
1b0887e7533b9b49,Decision - Unanimous,3,Chris Cope,Chuck O'Neil,300,3
c4e866d9dd606faa,KO/TKO,2,Curtis Blaydes,Chris Daukaus,300,5
11318a7807cee8ca,Decision - Unanimous,3,Josefine Knutsson,Marnic Mann,300,3
b3a0fc0a945a31f7,Decision - Unanimous,3,Dustin Poirier,Jason Young,300,3
df28f8cb5a12ec8e,KO/TKO,2,Mike Swick,Ben Saunders,300,3
78dc032441394331,Decision - Unanimous,3,Andreas Michailidis,KB Bhullar,300,3
d806aacf5b6ba7f6,KO/TKO,3,Fares Ziam,Matt Frevola,300,3
37e2f89510cc0bba,KO/TKO,2,Mario Miranda,David Loiseau,300,3
fa3294fe655440dd,Decision - Split,3,Edson Barboza,Ross Pearson,300,3
4ae231bd909ceddc,Decision - Unanimous,3,Chris Lytle,Kevin Burns,300,3
12683e06369d1a83,KO/TKO,2,Diego Ferreira,Michael Johnson,300,3
7f9a331bc3100afd,KO/TKO,1,Josh Quinlan,Jason Witt,300,3
f087a10a6f2bcc99,Decision - Unanimous,3,Josiane Nunes,Ramona Pascual,300,3
0e272af30a23e09b,Submission,1,Erick Silva,Jason High,300,3
7468f870b08aaccc,Submission,1,Frank Mir,Pete Williams,300,3
4f9939af9a1d40a3,Submission,4,Anthony Smith,Alexander Gustafsson,300,5
2664805fde34fb1b,KO/TKO,1,Shayilan Nuerdanbieke,Darrick Minner,300,3
678d27af287476f8,KO/TKO,1,Rob Font,Adrian Yanez,300,3
845907142e023077,TKO - Doctor's Stoppage,3,Francisco Trinaldo,Paul Felder,300,3
354dc211166a3982,Decision - Unanimous,3,Cody Stamann,Luan Lacerda,300,3
951d11f8684ed734,Decision - Unanimous,3,Dennis Hallman,Ben Saunders,300,3
8d6392d59e1ca099,Decision - Unanimous,3,Brad Tavares,Lorenz Larkin,300,3
c26a3f4c08333886,Submission,1,Renato Moicano,Damir Hadzovic,300,3
d18b33bdd37f4683,KO/TKO,2,Alberto Mina,Mike Pyle,300,3
e72c691b7c68b03a,Decision - Unanimous,3,Bryce Mitchell,Said Nurmagomedov,300,3
52f0398eb74c139d,Submission,1,John Lineker,Francisco Rivera,300,3
3f14c96ea899321d,Decision - Unanimous,3,Rory MacDonald,Jake Ellenberger,300,3
efe055854f19a1d7,Decision - Unanimous,3,Sean O'Malley,Andre Soukhamthath,300,3
66ad9f88f063d2ef,Decision - Unanimous,3,Ricardo Ramos,Michinori Tanaka,300,3
5be97c1fa222093d,Submission,3,Chris Weidman,Kelvin Gastelum,300,5
ac56a1052c4c8f63,Decision - Unanimous,3,Guilherme Pat,Allen Frye Jr.,300,3
37d58369782cb86b,Decision - Unanimous,3,Steve Erceg,Ode Osbourne,300,3
9ce56acac775d386,Submission,3,Maurice Greene,Gian Villante,300,3
09e7db36cd72bf61,Decision - Unanimous,3,Cain Velasquez,Cheick Kongo,300,3
df146b0592259e5d,Decision - Unanimous,3,Aoriqileng,Johnny Munoz,300,3
cb010b41cd20a1ed,KO/TKO,3,Thiago Santos,Jan Blachowicz,300,5
38591fb67eb2a6c3,KO/TKO,1,James Te Huna,Ricardo Romero,300,3
a1950f4bd19ed06f,Submission,1,Nate Diaz,Junior Assuncao,300,3
0aa335dbc4cb3473,KO/TKO,3,Sean O'Malley,Thomas Almeida,300,3
60d9d50b763adc62,Decision - Unanimous,3,Tracy Cortez,Melissa Gatto,300,3
37c484012ef24a5b,Decision - Unanimous,5,Thiago Santos,Johnny Walker,300,5
2822226962195259,Submission,1,Mike Massenzio,Drew McFedries,300,3
eaa0355223b770dc,Decision - Unanimous,3,Diego Brandao,Joey Gambino,300,3
44c9ca6a502db390,Submission,2,Steve Bruno,Johnny Rees,300,3
79e293137ef6421d,Decision - Unanimous,3,Sergio Moraes,Mickael Lebout,300,3
a84d032d7d217427,KO/TKO,3,Tae Hyun Bang,Kajan Johnson,300,3
2692ac9853970e08,KO/TKO,1,Thiago Silva,Rafael Cavalcante,300,3
0005e00b07cee542,Decision - Unanimous,5,Holly Holm,Irene Aldana,300,5
a932059e61f4c25e,Submission,1,Zhang Weili,Jessica Aguilar,300,3
526ab0f38313c630,KO/TKO,1,Anderson Silva,Stephan Bonnar,300,3
4228886e94a25a63,Decision - Split,3,Adriano Martins,Rustam Khabilov,300,3
a8718a3419a11e15,Submission,1,Anthony Smith,Vitor Petrino,300,3
afd53c8033f6ee82,Decision - Unanimous,3,Randa Markos,Jocelyn Jones-Lybarger,300,3
b8b9a8e504d51ba5,Decision - Split,3,Israel Adesanya,Marvin Vettori,300,3
567cefcaba821205,KO/TKO,1,James Vick,Marco Polo Reyes,300,3
67222a0d79c83086,Submission,2,Donald Cerrone,Evan Dunham,300,3
2c5d329bdf182468,Decision - Split,3,John Howard,Cathal Pendred,300,3
8a380b11aaf82c49,KO/TKO,1,Tim Sylvia,Tra Telligman,300,3
79bfba62da6242a6,Submission,1,Diego Lopes,Gavin Tucker,300,3
be8bee783d22bee2,Decision - Unanimous,3,Luana Carolina,Loopy Godinez,300,3
509519d82e906c0f,Submission,2,Felipe Arantes,Jerrod Sanders,300,3
f5aff2f858311fbc,Decision - Unanimous,3,Davey Grant,Adrian Luna Martinetti,300,3
26cd506de4221057,Decision - Split,3,Kiichi Kunimoto,Richard Walsh,300,3
d6d034e98ce85246,Decision - Split,3,Mateusz Gamrot,Jalin Turner,300,3
711f00d287344c77,KO/TKO,3,Gina Mazany,Rachael Ostovich,300,3
7efca050bc7be8ac,Decision - Unanimous,3,Loopy Godinez,Julia Polastri,300,3
1520290d28b75b53,KO/TKO,1,Ben Rothwell,Alistair Overeem,300,3
faaa7340f4ede814,Decision - Unanimous,3,Raphael Assuncao,Pedro Munhoz,300,3
03c2707563915d7d,KO/TKO,1,Song Kenan,Callan Potter,300,3
642a8cc1195c5198,Decision - Split,3,Chris Dempsey,Eddie Gordon,300,3
54c842a037183f48,Decision - Split,3,Isaac Vallie-Flagg,Yves Edwards,300,3
c5f56797c68ecbeb,Decision - Split,3,Rob Emerson,Keita Nakamura,300,3
0f235698600c962e,KO/TKO,1,Mike Swick,Jonathan Goulet,300,3
1d8e2e8e3bd28cad,Decision - Split,3,Michael Trizano,Joe Giannetti,,
fda850240fb80339,Submission,1,Leonard Garcia,Allen Berube,300,3
3e813ba25895913d,Submission,1,Mark Coleman,Dan Severn,,
51808d929c84b8ae,Decision - Unanimous,3,Anthony Rocco Martin,Sergio Moraes,300,3
8304a0ea004e73f5,KO/TKO,2,Chris Leben,Jorge Santiago,300,3
9f2b94c46b70c6fb,KO/TKO,1,Tedd Williams,Steve Judson,300,3
d51757fe7dd89f2d,KO/TKO,1,Cain Velasquez,Antonio Silva,300,5
c83cba9573cca196,KO/TKO,3,Randy Couture,Chuck Liddell,300,5
a2f31cf3a28a7730,Decision - Unanimous,3,Justin Gaethje,Rafael Fiziev,300,3
4d3297af1b7889ba,KO/TKO,1,Gabriel Gonzaga,Chris Tuchscherer,300,3
bb007be9f60ab3da,KO/TKO,1,Keith Jardine,Forrest Griffin,300,3
c58aaabf2c5635d7,KO/TKO,3,Billy Quarantillo,Kyle Nelson,300,3
da1b37edb8ccd3e6,Decision - Unanimous,3,Bryce Mitchell,Dan Ige,300,3
ec381753e852cb63,Submission,1,Cortney Casey,Randa Markos,300,3
d6482fcb69b04904,Decision - Split,3,Michel Prazeres,Valmir Lazaro,300,3
ef8f31b86469a967,KO/TKO,2,Brian Foster,Brock Larson,300,3
480aca1906276700,Decision - Unanimous,3,Reginaldo Vieira,Dileno Lopes,,
e7ca291dd8f5661b,KO/TKO,1,Marco Ruas,Paul Varelans,,
179426f56818a1c9,Decision - Split,3,Ken Stone,Dustin Pague,300,3
b8a0047c927faa75,KO/TKO,1,Montel Jackson,Jesse Strader,300,3
4dd2bcd2b025204e,KO/TKO,2,Bill Algeo,Herbert Burns,300,3
d019250cc6d93527,Decision - Split,3,Edwin Figueroa,Alex Caceres,300,3
2037295b161c8269,Decision - Unanimous,3,Claude Patrick,James Wilks,300,3
32ae3f0d43babd86,Decision - Unanimous,3,Chael Sonnen,Yushin Okami,300,3
20220ace492af368,Decision - Unanimous,3,Themba Gorimbo,Ramiz Brahimaj,300,3
40dbe22895f98978,KO/TKO,1,Tito Ortiz,Elvis Sinosic,300,5
9541cf21e031354c,Decision - Unanimous,3,Nathaniel Wood,Andre Fili,300,3
aca2f98ee112d137,Decision - Unanimous,3,Dave Menne,Fabiano Iha,300,3
e4df2b73dff57d3a,KO/TKO,2,Josh Barnett,Gan McGee,300,3
2fd43be584ef522b,Decision - Unanimous,3,Viviane Pereira,Jamie Moyle,300,3
bc7a81a81840e4be,KO/TKO,1,Jeff Monson,Anthony Perosh,300,3
ddc233f8ca7c05aa,KO/TKO,1,Aaron Simpson,Tim McKenzie,300,3
36d12b31957e94db,Decision - Unanimous,3,David Martinez,Marlon Vera,300,3
2a5484a6d5e7a2da,KO/TKO,1,Cub Swanson,Darren Elkins,300,3
0583a3d402bed6e4,Decision - Unanimous,3,Nick Diaz,BJ Penn,300,3
b695fc80bd538172,Decision - Unanimous,3,Maryna Moroz,Sabina Mazo,300,3
44cfd4330eb6e2bf,KO/TKO,1,Johnny Walker,Justin Ledet,300,3
819f51ef9d945a46,Decision - Unanimous,3,Jared Gordon,Chris Fishgold,300,3
50e0bcba7551a25f,Decision - Unanimous,3,JunYong Park,John Phillips,300,3
573d3a6984cbcd29,KO/TKO,1,Khamzat Chimaev,Rhys McKee,300,3
fa3f04be9344804b,Submission,1,Bryce Mitchell,Matt Sayles,300,3
5929c539190c8a07,Decision - Unanimous,3,Sam Stout,Cody McKenzie,300,3
81b16b26774be5d1,Submission,3,Germaine de Randamie,Julianna Pena,300,3
313c36ce9bde6cf6,Decision - Unanimous,3,Julio Arce,Daniel Santos,300,3
127be512f86618b2,KO/TKO,2,Payton Talbott,Cameron Saaiman,300,3
c13474b85d3ced32,KO/TKO,1,Sijara Eubanks,Elise Reed,300,3
dbbf8334a2600895,Decision - Unanimous,3,Kyoji Horiguchi,Amir Albazi,300,3
fc1266e2892ed111,KO/TKO,2,Dooho Choi,Daniel Santos,300,3
d8c7497043e7e5bd,Submission,1,Niko Price,Brandon Thatch,300,3
18e1b0df8da7010e,Decision - Unanimous,3,Tracy Cortez,Vanessa Melo,300,3
358f816aff469270,KO/TKO,1,Punahele Soriano,Dusko Todorovic,300,3
925f745c03ebd638,KO/TKO,1,Augusto Montano,Chris Heatherly,300,3
8cdc9c13d75adb28,KO/TKO,2,Peter Sobotta,Ben Saunders,300,3
32054bf2b36b0e47,KO/TKO,3,Mike Malott,Gilbert Burns,300,5
9f14f080b08e6869,Decision - Unanimous,3,Frankie Edgar,Hermes Franca,300,3
bd4a648bebaefab3,Decision - Unanimous,3,JJ Aldrich,Chan-Mi Jeon,300,3
e1563825c36aad26,KO/TKO,1,Luiz Cane,Eliot Marshall,300,3
ac8628d945a78b03,Decision - Unanimous,3,Paddy Pimblett,Tony Ferguson,300,3
4165dd0c39926e2f,KO/TKO,1,Randy Couture,Steven Graham,,
2cbd53e43d3f606b,Submission,2,Gerald Meerschaert,Edmen Shahbazyan,300,3
b8e1a9db956e245b,Submission,1,Lucas Martins,Ramiro Hernandez,300,3
9275134accfb1adc,Decision - Split,3,Matheus Nicolau,John Moraga,300,3
cd55220a7b1378c4,KO/TKO,2,Tom Lawlor,Gian Villante,300,3
69f67a4a690eb15d,Submission,3,Vitor Petrino,Marcin Prachnio,300,3
96c51bc6316a4b47,Decision - Unanimous,3,Jinh Yu Frey,Ashley Yoder,300,3
b23554da35a84fbc,Decision - Unanimous,3,Cody Haddon,Dan Argueta,300,3
98e21492b6bc15d3,Decision - Split,3,Rafael Natal,Chris Camozzi,300,3
d93b589bcec80ffe,Decision - Unanimous,3,Marina Rodriguez,Tecia Pennington,300,3
57bd683efc797fc1,Decision - Split,3,Modestas Bukauskas,Christian Edwards,300,3
9b1386a28b81bcd5,KO/TKO,2,Nik Lentz,Michael McBride,300,3
7240a9432bf2af67,Decision - Unanimous,3,Jeremy Stephens,Danny Downes,300,3
9cf91ae875d886df,Decision - Unanimous,3,Quinton Jackson,Matt Hamill,300,3
5e2ce5aa3a92c2df,KO/TKO,1,William Knight,Fabio Cherant,300,3
2d23ca9d8abc0c97,Decision - Unanimous,3,Shane Campbell,Elias Silverio,300,3
fc2a30bfb760bdf8,Decision - Unanimous,3,Erin Blanchfield,Miranda Maverick,300,3
7e3fc760b26b6ae4,Decision - Unanimous,3,Rafa Garcia,Vinc Pichel,300,3
c67e5fec8e1876f0,KO/TKO,1,Tyron Woodley,Robbie Lawler,300,5
7924f10aac3543de,Decision - Unanimous,3,Jose Delano,Robert Ruchala,300,3
7d51649373d42571,Decision - Unanimous,3,Da'Mon Blackshear,Alatengheili,300,3
b8c967c742d3c107,Decision - Unanimous,3,Robbie Lawler,Donald Cerrone,300,3
8f9896e60047007f,Decision - Unanimous,3,Punahele Soriano,Ramiz Brahimaj,300,3
4eff0432bd364a23,Submission,1,Brian Kelleher,Ode Osbourne,300,3
119559fd8124fee3,Decision - Unanimous,3,Gaston Bolanos,Aaron Phillips,300,3
5f4284409503d874,Decision - Unanimous,3,Demian Maia,Jorge Santiago,300,3
f602cc168383432f,Decision - Unanimous,3,Danny Martinez,Richie Vaculik,300,3
7ad6511fb5fb28a4,KO/TKO,1,Thiago Santos,Steve Bosse,300,3
01924e35b149b28f,Submission,1,Warlley Alves,Colby Covington,300,3
777df8b5e28f42ff,Decision - Split,3,Tiago dos Santos e Silva,Clay Collard,300,3
6f6fec9c78244174,Decision - Unanimous,3,Victor Altamirano,Vinicius Salvador,300,3
d2ea9181abacc2ee,Decision - Split,3,Nam Phan,Cole Miller,300,3
b70e72f23446520a,Decision - Unanimous,3,Michelle Waterson-Gomez,Karolina Kowalkiewicz,300,3
a0909aab15ba53c5,Decision - Unanimous,3,Danny Henry,Daniel Teymur,300,3
75a84211f50c53f5,KO/TKO,1,Christian Leroy Duncan,Eryk Anders,300,3
8e4024cb49c963f2,Submission,2,Matt Schnell,Sumudaerji,300,3
3566c8e9d3a9caa8,Decision - Unanimous,3,Francis Carmont,Lorenz Larkin,300,3
d14abced904806ca,Decision - Unanimous,3,Dean Lister,Yuki Sasaki,300,3
ba38b96f39db78c0,KO/TKO,2,Tyron Woodley,Carlos Condit,300,3
0a1f2e1f9d91bc9a,Submission,2,Kurt Pellegrino,Rob Emerson,300,3
1fa175b6a35e95e2,KO/TKO,1,Jake Ellenberger,Jake Shields,300,3
43ae6a9daa51ed93,KO/TKO,1,Song Kenan,Bobby Nash,300,3
0f3e6876516edeaf,KO/TKO,1,Luke Rockhold,Constantinos Philippou,300,5
53c96668bf850809,Submission,2,Ovince Saint Preux,Marcos Rogerio de Lima,300,3
17c598d7841daae0,Decision - Unanimous,3,Ilir Latifi,Gian Villante,300,3
c9d3ccbfef600989,KO/TKO,3,BJ Penn,Sean Sherk,300,5
860be3cc82895177,Decision - Unanimous,5,Marvin Vettori,Paulo Costa,300,5
b34fb9e15fbd6b3b,Submission,2,Matt Brown,Ryan Thomas,300,3
320580a92d5c2924,Decision - Unanimous,3,Michael Johnson,Joe Lauzon,300,3
80f65ee9b6f8d63b,Submission,1,Said Nurmagomedov,Cody Stamann,300,3
8cd7ca0e7b861b3d,Submission,2,Serghei Spivac,Tai Tuivasa,300,3
aa08ebe1a69c76ca,Submission,3,Damon Jackson,Mirsad Bektic,300,3
33c8395139de7551,Submission,1,Daniel Roberts,Greg Soto,300,3
9a0ecee6e8ca173f,KO/TKO,1,Alexa Grasso,Maycee Barber,300,3
3b8cac9910af1c61,Decision - Majority,3,TIE,TIE,300,3
926091425f88d038,Submission,2,Spencer Fisher,Thiago Alves,300,3
76b61ff4c9760f79,Decision - Unanimous,3,Dalcha Lungiambula,Markus Perez,300,3
36032308b7e86fd0,Decision - Unanimous,3,Holly Holm,Raquel Pennington,300,3
e7183e758f6b8bda,Decision - Unanimous,3,Matt Lindland,Ivan Salaverry,300,3
418a7100e490e791,Decision - Unanimous,3,Yushin Okami,Dhiego Lima,300,3
20bfa549cb2cabe7,Decision - Unanimous,3,Joaquim Silva,Clay Guida,300,3
a5a065cb6d33ba9e,Submission,2,Rob Font,Douglas Silva de Andrade,300,3
bcefcb29bec709d6,Submission,2,Justin Buchholz,Corey Hill,300,3
9e7538a788e6d789,Decision - Split,5,Sean Strickland,Paulo Costa,300,5
71afa8354da2491e,Decision - Unanimous,3,Miranda Maverick,Shanna Young,300,3
d0e084b6345c5af0,Decision - Unanimous,3,Nicholas Musoke,Viscardi Andrade,300,3
270edfb687c0d20c,Decision - Unanimous,3,Michael Page,Kevin Holland,300,3
bdc1561ed4c6e22f,Decision - Unanimous,3,Julianna Pena,Jessica Eye,300,3
51108eabae8391ca,Decision - Unanimous,3,Robert Whittaker,Jared Cannonier,300,3
f484290346cfcf73,Decision - Unanimous,3,Gray Maynard,Kenny Florian,300,3
bde635a4f345bc3e,Decision - Unanimous,3,Ismail Naurdiev,Bruno Silva,300,3
5c30f6535a08d598,Decision - Unanimous,3,Claudia Gadelha,Tina Lahdemaki,300,3
f99ee57f75b20b69,Decision - Split,3,Timothy Johnson,Daniel Omielanczuk,300,3
de89bea7b0dcd2d3,Decision - Unanimous,3,Rinya Nakamura,Fernie Garcia,300,3
43712d71cec9bde6,Submission,1,Jason Dent,Cameron Dollar,300,3
8b1dc96a00a8e881,KO/TKO,1,Tom Breese,Daniel Kelly,300,3
935f559ab0521c27,KO/TKO,1,Clay Guida,Joe Lauzon,300,3
73954f3895cac499,KO/TKO,2,Al Iaquinta,Ross Pearson,300,3
9d2c9d2249d4fe50,Submission,1,Jim Miller,Duane Ludwig,300,3
0fd639e6e28c51bb,Submission,1,Mac Danzig,Tommy Speer,300,3
a69a155a25b84679,Decision - Unanimous,3,Rafael Dos Anjos,Tarec Saffiedine,300,3
65223fa6055df489,Decision - Split,3,Ricardo Ramos,Kyung Ho Kang,300,3
22fc6b3f4e48cfa3,Submission,3,Shavkat Rakhmonov,Geoff Neal,300,3
